Dec 11 08:51:40.597020 - 14908/1124 MAIN_THREAD                       	Entering JDB_InitBhvr 
Dec 11 08:51:40.597021 - 14908/1124 MAIN_THREAD                       	Exiting JDB_InitBhvr with Success (UserHandle 2BA16470) 
Dec 11 08:51:40.597022 - 14908/1124 MAIN_THREAD                       	Entering JDB_OpenTable(Table = F0005) 
Dec 11 08:51:40.597023 - 14908/1124 MAIN_THREAD                       	Exiting JDB_OpenTable(Table = F0005) (UserHandle 2BA16470) (hRequest 0F429B80) with Success 
Dec 11 08:51:40.597024 - 14908/1124 MAIN_THREAD                       	Entering JDB_SetSelection (hRequest 0F429B80) 
Dec 11 08:51:40.597025 - 14908/1124 MAIN_THREAD                       	Exiting JDB_SetSelection With Success 
Dec 11 08:51:40.597026 - 14908/1124 MAIN_THREAD                       	Entering JDB_SelectKeyed (hRequest 0F429B80) 
Dec 11 08:51:40.597027 - 14908/1124 MAIN_THREAD                       	ORACLE DBRsetReq conn=0F290D08 requ=2B97C830 chameleon (JDEHLG) 
Dec 11 08:51:40.597028 - 14908/1124 MAIN_THREAD                       	SELECT  *  FROM PRODCTLXE.F0005  WHERE  ( DRSY = 'H90' AND DRRT = 'IN' )  ORDER BY DRSY ASC,DRRT ASC,DRKY ASC 
Dec 11 08:51:40.598000 - 14908/1124 MAIN_THREAD                       	Exiting JDB_SelectKeyed with Success 
Dec 11 08:51:40.598001 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B97C830 maxrows=100 
Dec 11 08:51:40.599000 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B97C830 fetched=25 
Dec 11 08:51:40.599001 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.599002 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.599003 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.599004 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600000 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600001 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600002 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600003 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600004 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600005 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600006 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600007 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600008 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600009 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600010 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600011 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600012 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600013 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600014 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600015 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600016 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600017 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600018 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600019 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600020 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.600021 - 14908/1124 MAIN_THREAD                       	No More Data found (hRequest 0F429B80) 
Dec 11 08:51:40.600022 - 14908/1124 MAIN_THREAD                       	Entering JDB_FreeBhvr (UserHandle 2BA16470) 
Dec 11 08:51:40.600023 - 14908/1124 MAIN_THREAD                       	Exiting JDB_FreeBhvr with Success(UserHandle 2BA16470) 
Dec 11 08:51:40.600024 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable (hRequest 0F429B80) 
Dec 11 08:51:40.600025 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable(Table = F0005) 
Dec 11 08:51:40.600026 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSequencing (hRequest 0F429B80) 
Dec 11 08:51:40.600027 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSequencing with Success 
Dec 11 08:51:40.600028 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSelection (hRequest 0F429B80) 
Dec 11 08:51:40.600029 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSelection with Success 
Dec 11 08:51:40.600030 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearAggregate (hRequest 0F429B80) 
Dec 11 08:51:40.600031 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearAggregate with Success 
Dec 11 08:51:40.600032 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearGroupBy (hRequest 0F429B80) 
Dec 11 08:51:40.600033 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearGroupBy with Success 
Dec 11 08:51:40.600034 - 14908/1124 MAIN_THREAD                       	ORACLE DBFreeReq conn=0F290D08 requ=2B97C830 CLOSE 
Dec 11 08:51:40.600035 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearBuffers (hRequest 0F429B80) 
Dec 11 08:51:40.600036 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearBuffers with success. 
Dec 11 08:51:40.600037 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable(Table = F0005) with Success 
Dec 11 08:51:40.600038 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable with Success 
Dec 11 08:51:40.601000 - 14908/1124 MAIN_THREAD                       	Entering JDB_OpenTable(Table = F9000) 
Dec 11 08:51:40.601001 - 14908/1124 MAIN_THREAD                       	Exiting JDB_OpenTable(Table = F9000) (UserHandle 2BA16470) (hRequest 0F427588) with Success 
Dec 11 08:51:40.601002 - 14908/1124 MAIN_THREAD                       	Entering JDB_SetSelection (hRequest 0F427588) 
Dec 11 08:51:40.601003 - 14908/1124 MAIN_THREAD                       	Exiting JDB_SetSelection With Success 
Dec 11 08:51:40.601004 - 14908/1124 MAIN_THREAD                       	Entering JDB_SelectKeyed (hRequest 0F427588) 
Dec 11 08:51:40.601005 - 14908/1124 MAIN_THREAD                       	ORACLE DBRsetReq conn=0F290D08 requ=2B97EA40 chameleon (JDEHLG) 
Dec 11 08:51:40.601006 - 14908/1124 MAIN_THREAD                       	SELECT  *  FROM PRODCTLXE.F9000  WHERE  ( TMTASKTYPE = '00' )  ORDER BY TMTASKTYPE ASC 
Dec 11 08:51:40.602000 - 14908/1124 MAIN_THREAD                       	Exiting JDB_SelectKeyed with Success 
Dec 11 08:51:40.602001 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B97EA40 maxrows=19 
Dec 11 08:51:40.603000 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B97EA40 fetched=7 
Dec 11 08:51:40.603001 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427588) 
Dec 11 08:51:40.603002 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427588) 
Dec 11 08:51:40.603003 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427588) 
Dec 11 08:51:40.603004 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427588) 
Dec 11 08:51:40.603005 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427588) 
Dec 11 08:51:40.603006 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427588) 
Dec 11 08:51:40.604000 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427588) 
Dec 11 08:51:40.604001 - 14908/1124 MAIN_THREAD                       	No More Data found (hRequest 0F427588) 
Dec 11 08:51:40.604002 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable (hRequest 0F427588) 
Dec 11 08:51:40.604003 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable(Table = F9000) 
Dec 11 08:51:40.604004 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSequencing (hRequest 0F427588) 
Dec 11 08:51:40.604005 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSequencing with Success 
Dec 11 08:51:40.604006 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSelection (hRequest 0F427588) 
Dec 11 08:51:40.604007 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSelection with Success 
Dec 11 08:51:40.604008 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearAggregate (hRequest 0F427588) 
Dec 11 08:51:40.604009 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearAggregate with Success 
Dec 11 08:51:40.604010 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearGroupBy (hRequest 0F427588) 
Dec 11 08:51:40.604011 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearGroupBy with Success 
Dec 11 08:51:40.604012 - 14908/1124 MAIN_THREAD                       	ORACLE DBFreeReq conn=0F290D08 requ=2B97EA40 CLOSE 
Dec 11 08:51:40.604013 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearBuffers (hRequest 0F427588) 
Dec 11 08:51:40.604014 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearBuffers with success. 
Dec 11 08:51:40.604015 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable(Table = F9000) with Success 
Dec 11 08:51:40.604016 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable with Success 
Dec 11 08:51:40.605000 - 14908/1124 MAIN_THREAD                       	Entering JDB_GetEnv 
Dec 11 08:51:40.605001 - 14908/1124 MAIN_THREAD                       	Exiting JDB_GetEnv with Success 
Dec 11 08:51:40.605002 - 14908/1124 MAIN_THREAD                       	Entering JDB_InitUser with (AUTO commit mode) 
Dec 11 08:51:40.605003 - 14908/1124 MAIN_THREAD                       	Entering JDB_BeginTransaction (UserHandle 2BAE2780) 
Dec 11 08:51:40.605004 - 14908/1124 MAIN_THREAD                       	Exiting JDB_BeginTransaction with Success (UserHandle 2BAE2780) 
Dec 11 08:51:40.605005 - 14908/1124 MAIN_THREAD                       	Exiting JDB_InitUser with Success (UserHandle 2BAE2780) 
Dec 11 08:51:40.605006 - 14908/1124 MAIN_THREAD                       	Entering JDB_OpenTable(Table = F98MOQUE) 
Dec 11 08:51:40.605007 - 14908/1124 MAIN_THREAD                       	Exiting JDB_OpenTable(Table = F98MOQUE) (UserHandle 2BAE2780) (hRequest 0F427078) with Success 
Dec 11 08:51:40.605008 - 14908/1124 MAIN_THREAD                       	Entering JDB_FetchKeyed (hRequest 0F427078) 
Dec 11 08:51:40.605009 - 14908/1124 MAIN_THREAD                       	ORACLE DBInitReq conn=0BC004B0 requ=2B976200 chameleon (JDESYS) reuse 
Dec 11 08:51:40.605010 - 14908/1124 MAIN_THREAD                       	SELECT  *  FROM SY910.F98MOQUE  WHERE  ( OMQUTYP = '04' ) 
Dec 11 08:51:40.606000 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0BC004B0 requ=2B976200 maxrows=12 
Dec 11 08:51:40.607000 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0BC004B0 requ=2B976200 fetched=2 
Dec 11 08:51:40.607001 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427078) 
Dec 11 08:51:40.607002 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable (hRequest 0F427078) 
Dec 11 08:51:40.607003 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable(Table = F98MOQUE) 
Dec 11 08:51:40.607004 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSequencing (hRequest 0F427078) 
Dec 11 08:51:40.607005 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSequencing with Success 
Dec 11 08:51:40.607006 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSelection (hRequest 0F427078) 
Dec 11 08:51:40.607007 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSelection with Success 
Dec 11 08:51:40.607008 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearAggregate (hRequest 0F427078) 
Dec 11 08:51:40.607009 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearAggregate with Success 
Dec 11 08:51:40.607010 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearGroupBy (hRequest 0F427078) 
Dec 11 08:51:40.607011 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearGroupBy with Success 
Dec 11 08:51:40.607012 - 14908/1124 MAIN_THREAD                       	ORACLE DBFreeReq conn=0BC004B0 requ=2B976200 CLOSE 
Dec 11 08:51:40.607013 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearBuffers (hRequest 0F427078) 
Dec 11 08:51:40.607014 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearBuffers with success. 
Dec 11 08:51:40.607015 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable(Table = F98MOQUE) with Success 
Dec 11 08:51:40.607016 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable with Success 
Dec 11 08:51:40.607017 - 14908/1124 MAIN_THREAD                       	Entering JDB_FreeUser (UserHandle 2BAE2780) 
Dec 11 08:51:40.607018 - 14908/1124 MAIN_THREAD                       	Exiting JDB_FreeUser with Success(UserHandle 2BAE2780) 
Dec 11 08:51:40.607019 - 14908/1124 MAIN_THREAD                       	Entering JDB_GetEnv 
Dec 11 08:51:40.608000 - 14908/1124 MAIN_THREAD                       	Exiting JDB_GetEnv with Success 
Dec 11 08:51:40.608001 - 14908/1124 MAIN_THREAD                       	Entering JDB_InitUser with (AUTO commit mode) 
Dec 11 08:51:40.608002 - 14908/1124 MAIN_THREAD                       	Entering JDB_BeginTransaction (UserHandle 2BAE2780) 
Dec 11 08:51:40.608003 - 14908/1124 MAIN_THREAD                       	Exiting JDB_BeginTransaction with Success (UserHandle 2BAE2780) 
Dec 11 08:51:40.608004 - 14908/1124 MAIN_THREAD                       	Exiting JDB_InitUser with Success (UserHandle 2BAE2780) 
Dec 11 08:51:40.608005 - 14908/1124 MAIN_THREAD                       	Entering JDB_OpenTable(Table = F98MOQUE) 
Dec 11 08:51:40.608006 - 14908/1124 MAIN_THREAD                       	Exiting JDB_OpenTable(Table = F98MOQUE) (UserHandle 2BAE2780) (hRequest 0F427078) with Success 
Dec 11 08:51:40.608007 - 14908/1124 MAIN_THREAD                       	Entering JDB_FetchKeyed (hRequest 0F427078) 
Dec 11 08:51:40.608008 - 14908/1124 MAIN_THREAD                       	ORACLE DBInitReq conn=0BC004B0 requ=2B976200 chameleon (JDESYS) reuse 
Dec 11 08:51:40.608009 - 14908/1124 MAIN_THREAD                       	SELECT  *  FROM SY910.F98MOQUE  WHERE  ( OMQUTYP = '04' ) 
Dec 11 08:51:40.609000 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0BC004B0 requ=2B976200 maxrows=12 
Dec 11 08:51:40.609001 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0BC004B0 requ=2B976200 fetched=2 
Dec 11 08:51:40.609002 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427078) 
Dec 11 08:51:40.610000 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable (hRequest 0F427078) 
Dec 11 08:51:40.610001 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable(Table = F98MOQUE) 
Dec 11 08:51:40.610002 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSequencing (hRequest 0F427078) 
Dec 11 08:51:40.610003 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSequencing with Success 
Dec 11 08:51:40.610004 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSelection (hRequest 0F427078) 
Dec 11 08:51:40.610005 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSelection with Success 
Dec 11 08:51:40.610006 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearAggregate (hRequest 0F427078) 
Dec 11 08:51:40.610007 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearAggregate with Success 
Dec 11 08:51:40.610008 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearGroupBy (hRequest 0F427078) 
Dec 11 08:51:40.610009 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearGroupBy with Success 
Dec 11 08:51:40.610010 - 14908/1124 MAIN_THREAD                       	ORACLE DBFreeReq conn=0BC004B0 requ=2B976200 CLOSE 
Dec 11 08:51:40.610011 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearBuffers (hRequest 0F427078) 
Dec 11 08:51:40.610012 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearBuffers with success. 
Dec 11 08:51:40.610013 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable(Table = F98MOQUE) with Success 
Dec 11 08:51:40.610014 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable with Success 
Dec 11 08:51:40.610015 - 14908/1124 MAIN_THREAD                       	Entering JDB_FreeUser (UserHandle 2BAE2780) 
Dec 11 08:51:40.610016 - 14908/1124 MAIN_THREAD                       	Exiting JDB_FreeUser with Success(UserHandle 2BAE2780) 
Dec 11 08:51:40.610017 - 14908/1124 MAIN_THREAD                       	Entering JDB_InitBhvr 
Dec 11 08:51:40.610018 - 14908/1124 MAIN_THREAD                       	Exiting JDB_InitBhvr with Success (UserHandle 2BA16470) 
Dec 11 08:51:40.610019 - 14908/1124 MAIN_THREAD                       	Entering JDB_OpenTable(Table = F0005) 
Dec 11 08:51:40.610020 - 14908/1124 MAIN_THREAD                       	Exiting JDB_OpenTable(Table = F0005) (UserHandle 2BA16470) (hRequest 0F429B80) with Success 
Dec 11 08:51:40.610021 - 14908/1124 MAIN_THREAD                       	Entering JDB_SetSelection (hRequest 0F429B80) 
Dec 11 08:51:40.610022 - 14908/1124 MAIN_THREAD                       	Exiting JDB_SetSelection With Success 
Dec 11 08:51:40.610023 - 14908/1124 MAIN_THREAD                       	Entering JDB_SelectKeyed (hRequest 0F429B80) 
Dec 11 08:51:40.610024 - 14908/1124 MAIN_THREAD                       	ORACLE DBRsetReq conn=0F290D08 requ=2B97C830 chameleon (JDEHLG) 
Dec 11 08:51:40.610025 - 14908/1124 MAIN_THREAD                       	SELECT  *  FROM PRODCTLXE.F0005  WHERE  ( DRSY = 'H90' AND DRRT = 'IN' )  ORDER BY DRSY ASC,DRRT ASC,DRKY ASC 
Dec 11 08:51:40.611000 - 14908/1124 MAIN_THREAD                       	Exiting JDB_SelectKeyed with Success 
Dec 11 08:51:40.611001 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B97C830 maxrows=100 
Dec 11 08:51:40.612000 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B97C830 fetched=25 
Dec 11 08:51:40.612001 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.612002 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.612003 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.612004 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.612005 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.612006 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.612007 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.612008 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.612009 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.612010 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.612011 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.612012 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.613000 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.613001 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.613002 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.613003 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.613004 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.613005 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.613006 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.613007 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.613008 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.613009 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.613010 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.613011 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.613012 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F429B80) 
Dec 11 08:51:40.613013 - 14908/1124 MAIN_THREAD                       	No More Data found (hRequest 0F429B80) 
Dec 11 08:51:40.613014 - 14908/1124 MAIN_THREAD                       	Entering JDB_FreeBhvr (UserHandle 2BA16470) 
Dec 11 08:51:40.613015 - 14908/1124 MAIN_THREAD                       	Exiting JDB_FreeBhvr with Success(UserHandle 2BA16470) 
Dec 11 08:51:40.613016 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable (hRequest 0F429B80) 
Dec 11 08:51:40.613017 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable(Table = F0005) 
Dec 11 08:51:40.613018 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSequencing (hRequest 0F429B80) 
Dec 11 08:51:40.613019 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSequencing with Success 
Dec 11 08:51:40.613020 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSelection (hRequest 0F429B80) 
Dec 11 08:51:40.613021 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSelection with Success 
Dec 11 08:51:40.613022 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearAggregate (hRequest 0F429B80) 
Dec 11 08:51:40.613023 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearAggregate with Success 
Dec 11 08:51:40.613024 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearGroupBy (hRequest 0F429B80) 
Dec 11 08:51:40.613025 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearGroupBy with Success 
Dec 11 08:51:40.613026 - 14908/1124 MAIN_THREAD                       	ORACLE DBFreeReq conn=0F290D08 requ=2B97C830 CLOSE 
Dec 11 08:51:40.613027 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearBuffers (hRequest 0F429B80) 
Dec 11 08:51:40.613028 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearBuffers with success. 
Dec 11 08:51:40.613029 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable(Table = F0005) with Success 
Dec 11 08:51:40.613030 - 14908/1124 MAIN_THREAD                       	Exiting JDB_CloseTable with Success 
Dec 11 08:51:40.613031 - 14908/1124 MAIN_THREAD                       	Entering JDB_OpenTable(Table = F9000) 
Dec 11 08:51:40.613032 - 14908/1124 MAIN_THREAD                       	Exiting JDB_OpenTable(Table = F9000) (UserHandle 2BA16470) (hRequest 0F427588) with Success 
Dec 11 08:51:40.613033 - 14908/1124 MAIN_THREAD                       	Entering JDB_SetSelection (hRequest 0F427588) 
Dec 11 08:51:40.613034 - 14908/1124 MAIN_THREAD                       	Exiting JDB_SetSelection With Success 
Dec 11 08:51:40.613035 - 14908/1124 MAIN_THREAD                       	Entering JDB_SelectKeyed (hRequest 0F427588) 
Dec 11 08:51:40.613036 - 14908/1124 MAIN_THREAD                       	ORACLE DBRsetReq conn=0F290D08 requ=2B97EA40 chameleon (JDEHLG) 
Dec 11 08:51:40.613037 - 14908/1124 MAIN_THREAD                       	SELECT  *  FROM PRODCTLXE.F9000  WHERE  ( TMTASKTYPE = '00' )  ORDER BY TMTASKTYPE ASC 
Dec 11 08:51:40.614000 - 14908/1124 MAIN_THREAD                       	Exiting JDB_SelectKeyed with Success 
Dec 11 08:51:40.614001 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B97EA40 maxrows=19 
Dec 11 08:51:40.615000 - 14908/1124 MAIN_THREAD                       	ORACLE DBFetch conn=0F290D08 requ=2B97EA40 fetched=7 
Dec 11 08:51:40.616000 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427588) 
Dec 11 08:51:40.616001 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427588) 
Dec 11 08:51:40.616002 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427588) 
Dec 11 08:51:40.616003 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427588) 
Dec 11 08:51:40.616004 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427588) 
Dec 11 08:51:40.616005 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427588) 
Dec 11 08:51:40.616006 - 14908/1124 MAIN_THREAD                       	Fetched the record (hRequest 0F427588) 
Dec 11 08:51:40.616007 - 14908/1124 MAIN_THREAD                       	No More Data found (hRequest 0F427588) 
Dec 11 08:51:40.616008 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable (hRequest 0F427588) 
Dec 11 08:51:40.617000 - 14908/1124 MAIN_THREAD                       	Entering JDB_CloseTable(Table = F9000) 
Dec 11 08:51:40.617001 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSequencing (hRequest 0F427588) 
Dec 11 08:51:40.617002 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSequencing with Success 
Dec 11 08:51:40.617003 - 14908/1124 MAIN_THREAD                       	Entering JDB_ClearSelection (hRequest 0F427588) 
Dec 11 08:51:40.617004 - 14908/1124 MAIN_THREAD                       	Exiting JDB_ClearSelection with Success 
